timestamp,chan_00,chan_01,chan_02,chan_03,chan_04,chan_05,chan_06,chan_07,chan_08,chan_09,chan_10,chan_11,chan_12,chan_13,chan_14,chan_15,chan_16,chan_17,chan_18,chan_19,chan_20,chan_21,chan_22,chan_23,chan_24,anomaly
17460,-0.31696,-0.30463,-0.07914,0.14254,0.29357,0.44218,0.77117,0.65096,0.58352,0.43771,0.07628,-0.22255,-0.61861,-0.83247,-1.00862,-0.87607,-0.73172,-0.39921,0.00328,0.34764,0.81774,1.0238,1.06927,1.13121,0.87374,0
17520,-0.36643,-0.25266,0.05574,0.13575,0.42823,0.57465,0.70826,0.58166,0.55769,0.29132,-0.09285,-0.35934,-0.56588,-0.84766,-0.92413,-0.76725,-0.5414,-0.25386,0.0798,0.52685,0.7417,1.03773,1.13092,0.95006,0.83312,0
17580,-0.37746,-0.13613,-0.0233,0.37807,0.44529,0.58756,0.71238,0.69039,0.50331,0.29289,-0.10932,-0.42333,-0.65233,-0.75886,-0.93462,-0.78531,-0.58197,-0.15775,0.14403,0.60324,0.96023,1.11338,1.17581,0.94661,0.67203,0
17640,-0.29561,-0.1221,3.33869,0.34717,0.49265,0.66672,0.63502,0.61622,0.33197,0.16568,-0.12749,-0.50151,-0.70603,-0.89269,-0.94346,-0.705,-0.3331,-0.2003,0.32709,0.65008,0.95148,1.09531,1.15903,0.84081,0.53722,1
17700,-0.20972,-0.08785,0.20156,0.29528,0.47361,0.70597,0.67889,0.49855,0.36165,0.11283,-0.30773,-0.53607,-0.82142,-0.95456,-0.79581,-0.64222,-0.28753,0.02135,0.45507,0.84914,0.95047,1.11231,1.13158,0.84252,0.50588,0
17760,-0.26643,-0.00811,0.18295,0.35845,0.63514,0.56305,0.62115,0.46403,0.27707,-0.02643,-0.32584,-0.54743,-0.80132,-0.91298,-0.87047,-0.64153,-0.24955,0.10351,0.50976,0.83649,1.13788,1.16961,1.05886,0.65993,0.30672,0
17820,-0.19812,-0.02051,0.20935,0.47844,0.5896,0.67487,0.62785,0.37489,0.19856,-0.08759,-0.41585,-0.70267,-0.84158,-0.88326,-0.78068,-0.481,-0.15752,0.27447,0.63766,0.86342,1.06987,1.10533,0.89575,0.56516,0.1306,0
17880,-0.16659,0.08055,0.26141,0.48056,0.60082,0.61028,0.5769,0.37194,0.22075,-0.18695,-0.47494,-0.7111,-0.85213,-0.82343,-0.78461,-0.33286,-0.04184,0.3836,0.73001,0.91592,1.02896,1.12425,0.87566,0.51832,0.0013,0
17940,-0.13494,0.0719,0.31697,0.55691,0.62084,0.63959,0.50535,0.31425,0.02985,-0.27309,-0.53929,-0.72454,-0.88195,-0.85938,-0.66284,-0.36986,0.05055,0.37062,0.76123,0.94342,1.17787,1.01702,0.8021,0.27582,-0.12049,0
18000,-0.01605,0.1746,0.46475,0.46297,0.69298,0.59462,0.43285,0.27613,0.03234,-0.39351,-0.73313,-0.79921,-0.87287,-0.67669,-0.56856,-0.3222,0.13309,0.49601,0.76633,1.03337,1.08044,1.04929,0.68971,0.29136,-0.18687,0
18060,0.05309,0.27661,0.47845,0.61393,0.62886,0.60588,0.38125,0.1379,-0.14328,-0.55875,-0.75288,-0.7767,-0.81509,-0.70573,-0.49973,-0.18248,0.22877,0.53811,0.91901,0.98117,1.07629,0.97961,0.55776,0.17087,-0.23173,0
18120,0.14119,0.3279,0.40087,0.59983,0.70243,0.49034,0.34074,0.08103,-0.20915,-0.60062,-0.69443,-0.67846,-0.77236,-0.65842,-0.42952,-0.04089,0.37006,0.68019,0.90647,1.01629,1.02878,0.79329,0.47421,0.03525,-0.40811,0
18180,0.13305,0.40906,0.53547,0.5823,0.62099,0.43496,0.32687,0.00517,-0.30992,-0.49825,-0.79803,-0.79799,-0.81812,-0.60711,-0.27691,0.01299,0.41335,0.69332,1.07482,1.12242,0.96631,0.7961,0.32517,-0.11636,-0.60472,0
18240,0.23253,0.33416,0.50389,0.54976,0.62741,0.46716,0.32057,0.0446,-0.33732,-0.59809,-0.81384,-0.8681,-0.72277,-0.61364,-0.18974,0.09651,0.52879,0.83222,1.00988,1.17277,0.82571,0.72581,0.3189,-0.18514,-0.61061,0
18300,0.26112,0.34012,0.49736,0.64711,0.49596,0.34067,0.19319,-0.11102,-0.44022,-0.62305,-0.89747,-0.79582,-0.75474,-0.41256,-0.07335,0.23927,0.62639,0.92587,1.05769,1.02166,0.86353,0.60862,0.10168,-0.37564,-0.7685,0
18360,0.30862,0.39543,0.60631,0.59074,0.48743,0.40541,0.02209,-0.17418,-0.42362,-0.70259,-0.85221,-0.891,-0.67046,-0.46077,-0.09234,0.32316,0.55092,0.93627,1.02206,0.91568,0.747,0.4519,-0.04051,-0.44639,-0.7978,0
18420,0.36491,0.48125,0.53706,0.55289,0.45617,0.2068,-0.02992,-0.2503,-0.55468,-0.70216,-0.78938,-0.7329,-0.64518,-0.30028,0.09564,0.45441,0.74396,0.991,1.0367,0.85854,0.75261,0.45828,-0.08804,-0.61804,-0.94135,0
18480,0.35907,0.51944,0.56892,0.53975,0.41409,0.23041,-0.05851,-0.42217,-0.57004,-0.70189,-0.79137,-0.647,-0.53787,-0.21268,0.12746,0.5217,0.88569,0.94346,1.06515,0.93099,0.59999,0.12634,-0.23777,-0.72051,-1.06268,0
18540,0.38049,0.55253,0.55486,0.54342,0.29444,0.16948,-0.03531,-0.41711,-0.62168,-0.7626,-0.74409,-0.70745,-0.38448,-0.22263,0.26116,0.58604,0.73401,0.98024,0.99736,0.78846,0.43752,0.11554,-0.32123,-0.82649,-1.09901,0
18600,0.42967,0.56715,0.52301,0.39229,0.21845,0.14136,-0.22008,-0.47639,-0.69416,-0.84995,-0.74763,-0.60321,-0.4077,0.07849,0.28305,0.58478,0.91098,1.0028,0.93877,0.69944,0.45079,-0.04925,-0.57366,-0.80957,-1.20821,0
18660,0.5143,0.54154,0.60052,0.46814,0.38314,-0.01014,-0.37542,-0.49236,-0.63735,-0.78538,-0.76009,-0.56372,-0.22212,0.16655,0.40831,0.70289,0.9478,1.00465,0.95382,0.64767,0.26627,-0.11617,-0.5978,-1.02455,-1.11288,0
18720,0.45317,0.59071,0.46214,0.28428,0.17879,-0.09231,-0.30407,-0.66352,-0.76806,-0.71989,-0.66629,-0.41704,-0.23726,0.14222,0.42719,0.81395,0.83396,0.9557,0.87085,0.57336,0.22548,-0.22478,-0.65578,-1.04834,-1.22592,0
18780,0.46565,0.50887,0.44619,0.36853,0.1076,-0.18469,-0.42236,-0.6223,-0.77163,-0.71233,-0.62545,-0.50229,-0.08074,0.23391,0.5427,0.77978,0.98113,0.96688,0.8166,0.44344,0.08666,-0.41158,-0.76459,-1.00553,-1.19476,0
18840,0.52989,0.56177,0.35384,0.31301,0.05618,-0.2836,-0.45181,-0.65469,-0.64326,-0.78546,-0.61499,-0.32737,0.02584,0.34953,0.64527,0.89005,0.95318,0.90533,0.62054,0.40835,-0.05971,-0.49278,-0.97761,-1.10993,-1.31423,0
18900,0.47211,0.57568,0.41525,0.19839,0.03134,-0.26375,-0.55146,-0.64246,-0.76759,-0.64988,-0.45044,-0.21996,0.05238,0.52789,0.69447,0.8521,1.00951,0.90346,0.65839,0.17198,-0.04997,-0.54785,-0.96517,-1.09132,-1.2491,0
18960,0.4721,0.49131,0.32538,0.16619,-0.11387,-0.35837,-0.58527,-0.67583,-0.74839,-0.62923,-0.55318,-0.27282,0.26411,0.48387,0.7429,0.97888,0.9723,0.70229,0.56262,0.20367,-0.23247,-0.71267,-0.96134,-1.13379,-1.10816,0
19020,0.52597,0.46871,0.27622,0.15846,-0.10786,-0.3144,-0.5611,-0.85555,-0.72396,-0.6236,-0.47554,-0.06441,0.19953,0.61908,0.81149,0.95,0.94727,0.77221,0.3783,-0.03722,-0.37239,-0.70909,-1.00442,-1.1944,-1.13857,0
19080,0.45462,0.23381,0.39582,0.02108,-0.24898,-0.40859,-0.58742,-0.7322,-0.78621,-0.60098,-0.32213,-0.01377,0.28865,0.67552,0.77834,0.93169,0.88697,0.71329,0.29353,-0.03392,-0.55445,-0.85574,-1.13858,-1.19882,-1.09777,0
19140,0.45503,0.35715,0.15196,-0.01422,-0.20516,-0.47158,-0.65721,-0.72543,-0.66085,-0.40866,-0.20921,0.1013,0.37807,0.8249,0.95304,1.06235,0.82211,0.56753,0.35794,-0.14111,-0.55445,-0.95235,-1.16232,-1.17349,-1.0542,0
19200,0.43561,0.38781,0.13565,-0.16594,-0.33062,-0.53767,-0.67681,-0.67137,-0.61185,-0.4061,-0.1775,0.21615,0.54084,0.72047,0.88633,0.91582,0.73391,0.47395,0.12324,-0.30259,-0.70689,-1.1068,-1.12127,-1.19013,-1.04029,0
19260,0.42469,0.34113,0.07091,-0.07998,-0.42721,-0.62897,-0.74218,-0.70913,-0.60212,-0.36049,-0.04822,0.21861,0.57591,0.75207,0.95536,0.88553,0.71253,0.47813,0.00609,-0.43802,-0.77949,-1.02339,-1.08696,-1.14125,-0.79265,0
19320,0.4427,0.3385,0.10162,-0.1877,-0.30688,-0.59126,-0.70511,-0.75695,-0.53699,-0.36205,-0.0315,0.37715,0.65533,0.79941,0.90103,0.85247,0.66953,0.36039,-0.06915,-0.49284,-0.87871,-1.05628,-1.22384,-1.02431,-0.81191,0
19380,0.27973,0.21173,-0.0418,-0.18955,-0.48943,-0.69148,-0.63643,-0.57381,-0.4744,-0.09754,0.0692,0.37938,0.69996,0.78916,0.86085,0.8348,0.52305,0.23418,-0.23037,-0.58172,-0.85789,-1.12808,-1.15612,-1.08458,-0.63634,0
19440,0.36431,0.09056,-0.01507,-0.27924,-0.57064,-0.60433,-0.64916,-0.5312,-0.36296,-0.09483,0.20324,0.57119,0.69841,1.00267,0.89742,0.69953,0.37561,0.1508,-0.25153,-0.70964,-1.04351,-1.15145,-1.10717,-0.8641,-0.53122,0
19500,0.30254,0.06775,-0.19776,-0.37918,-0.47225,-0.64978,-0.48322,-0.63071,-0.26055,-0.0759,0.31551,0.57082,0.83606,0.99,0.86903,0.57817,0.4095,0.04944,-0.36725,-0.72781,-0.96699,-1.11133,-0.99468,-0.69366,-0.45605,0
19560,0.26753,0.06844,-0.28791,-0.42971,-0.51789,-0.65027,-0.62022,-0.52334,-0.29772,0.13228,0.28694,0.67601,0.79796,3.37475,0.74812,0.68929,0.23082,-0.09367,-0.4948,-0.87758,-1.04893,-1.08462,-0.9736,-0.72289,-0.34428,1
19620,0.04934,-0.06488,-0.35508,-0.39812,-0.50943,-0.64199,-0.59183,-0.37653,-0.22072,0.1445,0.46253,0.63349,0.81962,1.02625,0.74295,0.4896,0.24504,-0.13944,-0.48588,-0.89812,-1.09062,-5.01994,-0.94187,-0.58459,-0.2084,1
19680,0.1253,0.03772,-0.34756,-0.4509,-0.57061,-0.71,-0.55142,-0.31368,-0.05148,0.1993,0.43388,0.70717,0.77227,0.86793,0.69282,3.09933,0.06733,-0.27334,-0.64313,-0.88148,-1.09128,-0.97748,-0.82907,-0.56157,-0.0129,1
19740,0.09822,-0.12798,-0.41848,-0.57898,-0.60254,-0.57861,-0.47988,-0.2806,-0.05673,0.19611,0.49632,0.78324,0.86463,0.80272,0.64375,0.29114,0.02507,-0.3135,-0.77432,-1.02245,-1.06224,-0.98697,-0.77801,-0.35275,0.09167,0
19800,0.0075,-0.17419,-0.43855,-0.62655,-0.63186,-0.55591,-0.46373,-0.25375,0.05117,0.32614,0.61265,0.82644,0.88701,0.86012,0.55313,0.26747,-0.00806,-0.49837,-0.82393,-1.05918,-1.12555,-0.97462,-0.63896,-0.30688,0.17974,0
19860,-0.0973,-0.25382,-0.38347,-0.5213,-0.64952,-0.63781,-0.37208,-0.13208,0.15053,0.33443,0.59902,0.77606,0.84711,0.77845,0.48457,0.15785,-0.16003,-0.54444,-0.89864,-1.06675,-0.96386,-0.91959,-0.56298,-0.17237,0.31561,0
19920,-0.09634,-0.33443,-0.50286,-0.66582,-0.58877,-0.55013,-0.35107,-0.05742,0.23329,0.45168,0.59858,0.83129,0.72577,0.63949,0.40263,0.02304,-0.26151,-0.63111,-0.90292,-1.12949,-1.02467,-0.73806,-0.4941,0.0017,0.4925,0
19980,-0.1853,-0.22612,-0.37826,-0.53909,-0.55012,-0.39315,-0.34351,-0.01755,0.24969,0.53577,0.68224,0.85274,0.74557,0.59991,0.30524,-0.05066,-0.34429,-0.7445,-0.98611,-1.07171,-0.93154,-0.7631,-0.43437,0.10431,0.56807,0
20040,-0.1057,-0.39002,-0.50067,-0.57925,-0.49787,-0.44849,-0.14668,0.09251,0.32557,0.66032,0.84117,0.95791,0.79652,0.58295,0.23809,-0.07463,-0.452,-0.90303,-1.1105,-1.11011,-0.82117,-0.61433,-0.26324,0.30093,0.76249,0
20100,-0.18018,-0.42931,-0.49621,-0.58006,-0.53261,-0.41681,-0.1474,0.13738,0.35144,0.55631,0.84714,0.78682,0.69123,0.39725,0.18254,-0.23911,-0.63335,-0.91976,-1.01648,-0.97936,-0.87766,-0.51276,-0.18491,0.27837,0.74181,0
20160,-0.26071,-0.47983,-0.54289,2.13942,-0.48304,-0.40814,-0.05366,0.22987,0.52722,0.7111,0.78618,0.78031,0.69107,0.46029,-0.01043,-0.33377,-0.6943,-0.88718,-0.9983,-1.06502,-0.7663,-0.50202,0.05026,0.52147,0.94146,1
20220,-0.3282,-3.56404,-0.503,-0.65388,-0.39061,-0.19494,-0.01889,0.38827,0.45457,0.66331,0.88824,0.76287,0.49722,0.28101,-0.03317,-0.42992,-0.68203,-0.89363,-0.96505,-1.00707,-0.72181,-0.27159,0.12777,0.64169,0.95504,1
20280,-0.30932,-0.4175,-0.49609,-0.52896,-3.25724,-0.18871,0.10068,0.30291,0.60868,0.71525,0.90356,0.68755,0.44752,0.19266,-0.2467,-0.6531,-0.79188,-0.96653,-0.8989,-0.89675,-0.58975,-0.23384,0.28608,0.70335,1.02547,1
20340,-0.42058,-0.489,-0.64605,-0.44833,-0.37655,-0.19319,0.11217,0.50071,0.61527,0.8172,0.75219,0.6994,0.51734,0.07542,-0.21184,-0.67844,-0.76867,-1.01565,-0.97991,-0.80374,-0.59451,-0.06355,0.45315,0.76901,1.13691,0
20400,-0.39855,-0.49881,-0.5039,-0.40068,-0.23284,-0.09635,0.25125,0.32708,0.67712,0.71127,0.71313,0.69339,0.45483,0.07533,-0.35079,-0.71647,-0.91901,-1.07189,-0.95775,-0.74806,-0.38481,0.01196,0.41587,0.88721,1.05667,0
20460,-0.41634,-0.50521,-0.49161,-0.32565,-0.27231,0.04983,0.28739,0.53238,0.7326,0.74439,0.7747,0.48382,0.31528,-0.01848,-0.3833,-0.77978,-0.88814,-1.02702,-0.905,-0.63227,-0.29691,0.11832,0.57427,0.9257,1.17578,0
20520,-0.55227,-0.50573,-0.48731,-0.42285,-0.20221,0.05024,0.31862,0.57939,0.73793,0.76225,0.69233,0.51198,0.14786,-0.14815,-0.55519,-0.7465,-0.91378,-0.93587,-0.87462,-0.58503,-0.23745,0.25466,0.67871,1.03479,1.21956,0
20580,-0.51357,-0.5392,-0.43832,-0.28097,-0.21908,0.19788,0.31937,0.62724,0.72828,0.81132,0.62498,0.44743,0.1407,-0.26102,-0.53639,-0.81045,-0.89723,-0.98761,-0.80423,-0.46836,-0.1422,0.43142,0.84662,1.06932,1.28721,0
20640,-0.46146,-0.53631,-0.47174,-0.28236,-0.03533,0.17091,0.48863,0.63752,0.7625,0.66585,0.64931,0.31732,0.04651,-0.32014,-0.62866,-0.87766,-0.97271,-0.89826,-0.73283,-0.34126,0.15523,0.48392,0.88583,1.11228,1.21051,0
20700,-0.51561,-0.48657,-0.35436,-0.19005,0.10094,0.26032,0.55835,0.65388,0.71912,0.73624,0.50666,0.27581,-0.09569,-0.45691,-0.66642,-0.94798,-1.05968,-0.87927,-0.54451,-0.25563,0.06033,0.60134,0.9697,1.16697,1.19297,0
20760,-0.51571,-0.42921,-0.35663,-0.13894,0.15666,0.38121,0.60831,0.74913,0.72774,0.71952,0.45344,0.08649,-0.17686,-0.52197,-0.76173,-0.95265,-0.88845,-0.80783,-0.54819,-0.17669,0.19922,0.69618,1.17671,1.08287,1.09417,0
20820,-0.46645,-0.43538,-0.21323,-0.0868,0.10982,0.48105,0.61712,0.60229,0.65854,0.60495,0.40584,0.12194,-0.1921,-0.54412,-0.83029,-0.93212,-0.9419,-0.80902,-0.30923,-0.05969,0.38728,0.72092,1.16672,1.13549,1.18781,0
20880,-0.48577,-0.41219,-0.19699,-0.08857,0.15713,0.38406,0.6406,0.67899,0.65863,0.5961,0.33609,-0.09892,-0.3047,-0.6248,-0.85888,-0.93258,-0.89281,-0.66133,-0.4217,0.03747,0.47772,0.8948,1.13431,1.09656,1.03498,0
20940,-0.40447,-0.41487,-0.22577,0.07406,0.17851,0.4673,0.6693,0.72784,0.75571,0.57192,0.18896,-0.05609,-0.43207,-0.69015,-0.92541,-0.88434,-0.82359,-0.51923,-0.20081,0.21187,0.47192,0.89481,1.15665,1.1951,0.87593,0
21000,-0.4947,-0.23555,-0.10229,0.1239,0.1912,0.53763,0.69747,0.7817,0.63028,0.3939,0.16788,-0.16162,-0.4688,-0.75734,-0.8879,-0.88423,-0.82485,-0.54131,-0.11844,0.30997,0.6629,1.09118,1.18923,1.02143,0.98985,0
21060,-0.36665,-0.16049,-0.14103,0.1574,0.40632,0.43937,0.57385,0.72372,0.48815,0.31856,-0.03105,-0.29742,-0.539,-0.72357,-0.94323,-0.90721,-0.76817,-0.49693,-0.03585,0.29831,0.76827,1.03395,1.25273,1.02387,0.80327,0
21120,-0.37142,-0.24263,-0.05581,0.18326,0.28135,0.68897,0.64558,0.60886,0.46676,0.27313,-0.02296,-0.3398,-0.66139,-0.86449,-1.0003,-0.88359,-0.66757,-0.31047,0.11367,0.43991,0.73456,1.04964,1.18782,1.02585,0.791,0
21180,-0.29292,-0.13176,0.08917,0.26529,0.41669,0.69555,0.55613,0.68509,0.40357,0.30681,-0.14675,-0.40391,-0.71518,-3.86584,-0.94671,-0.79156,-0.60702,-0.28034,0.13827,0.53168,1.01639,1.06895,1.15117,0.98585,0.65708,1
21240,-0.31239,-0.11872,-0.01879,0.36311,0.54378,0.62592,0.66003,0.57267,0.44988,0.13954,-0.12819,-0.51325,-0.7149,-0.90651,-0.88435,-0.64243,-0.50208,-0.19152,0.34409,0.65634,0.89575,1.17457,1.10426,0.90311,0.57435,0
21300,-0.25869,0.02974,0.1673,0.31965,0.55145,0.7543,0.64089,0.54499,0.35959,0.08994,-0.22519,-0.64106,-0.8161,-0.91596,-0.70774,-0.72584,-0.38083,0.1277,0.42384,0.82978,1.0651,1.05055,1.03485,0.79739,0.32629,0
21360,-0.30732,0.03973,0.17412,0.39425,0.5823,0.66868,0.56736,0.43001,0.19663,0.00834,-0.399,-0.62187,-0.74993,-0.85588,-0.83146,-0.56882,-0.26188,0.05251,0.44815,0.914,1.07294,1.13866,0.99284,0.65328,0.34978,0
21420,-0.22219,0.0657,0.23824,0.48572,0.62863,0.62059,0.5552,0.42465,0.20367,-0.19693,-0.40485,-0.74512,-0.85629,-0.76118,-0.82248,-0.58552,-0.21266,0.19211,0.5244,0.919,1.11635,1.12515,0.95344,0.59717,0.12164,0
21480,-0.10224,0.05543,0.34864,0.5128,0.61265,0.65364,0.54848,0.35313,0.06655,-0.23225,-0.3828,-0.70821,-0.883,-0.82448,-0.71443,-0.51158,-0.11867,0.43942,0.70263,1.01461,1.09553,1.01917,0.81801,0.54542,0.11075,0
21540,-0.04796,0.1657,0.41798,0.53318,0.67605,0.69818,0.53547,0.32956,0.01777,-0.23557,-0.56399,-0.87623,-0.8662,-0.76859,-0.60786,-0.37275,-0.02773,0.39126,0.75299,0.94341,1.04869,1.01773,0.78393,0.41391,-0.12619,0
21600,-0.09641,0.15465,0.443,0.55436,0.57676,0.62496,0.34007,0.1346,-0.03529,-0.41431,-0.56722,-0.76174,-0.92063,-0.82765,-0.61382,-0.30959,0.0944,0.48681,0.81192,1.04218,1.09967,0.89938,0.67376,0.23999,-0.12254,0
21660,0.09775,0.24616,0.47124,0.57513,0.57544,0.63892,0.39222,0.18175,-0.14679,-0.45127,-0.65208,-0.83727,-0.84724,-0.73165,-0.52961,-0.11942,0.24534,0.48539,0.84133,1.03946,1.0165,0.86254,0.60865,0.16684,-0.41781,0
21720,0.03894,0.39755,0.52191,0.50828,0.64209,0.50374,0.38502,0.12294,-0.11068,-0.62903,-0.69964,-0.84826,-0.81011,-0.66125,-0.38059,-0.11857,0.35808,0.65503,1.00902,1.16086,0.91442,0.85735,0.4465,0.0459,-0.50038,0
21780,0.1668,0.34018,0.49097,0.57408,0.65826,0.5292,0.27518,-0.02003,-0.26819,-0.58799,-0.77804,-0.84505,-0.82957,-0.65136,-0.35002,-0.02255,0.48533,0.63961,1.0155,1.1015,0.97658,0.72887,0.36146,-0.10408,-0.53863,0
21840,0.23046,0.35902,0.53769,0.62828,0.65934,0.35657,0.29489,0.06154,-0.34757,-0.56595,-0.79438,-0.82002,-0.77568,-0.53003,-0.24678,0.09559,0.56072,0.82823,0.97475,1.06855,0.95299,0.61834,0.24351,-0.17547,-0.7467,0
21900,0.30045,0.41182,0.51884,0.59151,0.46297,0.36528,0.07467,-0.24462,-0.44215,-0.56746,-0.77987,-0.77287,-0.71025,-0.45253,-0.24096,0.1897,0.54167,0.80255,1.03669,1.05073,0.87982,0.53981,0.15194,-0.34745,-0.77138,0
21960,0.26457,0.47107,0.6189,0.47316,0.47365,0.32202,0.03373,-0.22852,-0.46093,-0.79228,-0.80031,-0.77966,-0.60223,-0.29165,-0.06615,0.2347,0.65716,0.9352,1.07697,1.01789,0.82313,0.48579,-0.05686,-0.40581,-0.79653,0
22020,0.34084,0.58579,0.56424,0.56282,0.41958,0.21154,-0.00536,-0.15706,-0.48052,-0.68848,-0.7653,-0.70973,-0.60281,-0.30612,0.04264,0.43555,0.6879,0.8932,0.99987,0.96905,0.64669,0.36355,-0.18266,-0.5899,-1.031,0
22080,0.40222,0.53492,0.54977,0.53957,0.40565,0.1926,-0.04693,-0.30915,-0.55664,-0.79889,-0.8481,-0.73605,-0.50281,-0.22662,0.0393,0.49636,0.83346,0.99677,0.97743,0.87687,0.67471,0.20785,-0.26733,-0.76224,-1.03664,0
22140,0.36741,0.61863,0.55488,0.53958,0.37881,0.14218,-0.11333,-0.41769,-0.5665,-0.75438,-0.79467,-0.64362,-0.44442,-0.10488,0.19375,0.49353,0.74483,0.93015,0.94686,0.79737,0.51058,0.11696,-0.3352,-0.84135,-1.0021,0
22200,0.4273,0.53993,0.56318,0.49551,0.3179,0.05651,-0.25928,-0.47485,-0.81208,-0.77103,-0.69791,-0.62126,-0.35696,-0.07932,0.39043,0.7242,0.8456,1.07709,0.87626,0.7305,0.3917,-0.05702,-0.54979,-0.73453,-1.1287,0
22260,0.44187,0.50663,0.48239,0.41948,0.22793,-0.14108,-0.32367,-0.45058,-0.64944,-0.65263,-0.80744,-0.65358,-0.22571,0.00856,0.45964,0.69302,0.99472,0.98932,0.90647,0.74189,0.3344,-0.1755,-0.72225,-0.87254,-1.18924,0
22320,0.48902,0.48998,0.55255,0.32291,0.19666,0.01227,-0.35257,-0.5943,-0.58768,-0.83806,-0.6839,-0.51457,-0.18718,0.22199,0.4846,0.76368,0.92446,0.96798,0.94388,0.59012,0.1855,-0.27347,-0.61954,-0.98097,-1.19423,0
22380,0.48812,0.51889,0.46473,0.36988,0.09061,-0.04488,-0.43839,-0.67866,-0.71966,-0.72872,-0.65884,-0.24929,-0.08272,0.30704,0.6079,0.85411,0.92967,0.97051,0.81739,0.4124,-0.04568,-0.31215,-0.74749,-1.05707,-1.23314,0
22440,0.53811,0.48801,0.39022,0.20324,0.01101,-0.19881,-0.42501,-0.68033,-0.75336,-0.6668,-0.55021,-0.37973,-0.06005,0.25984,0.7207,0.85422,0.99048,-3.03002,0.73097,0.44807,-0.07683,-0.53442,-0.85436,-1.17109,-1.19236,1
22500,0.42619,0.52819,0.35836,0.18569,-0.01534,-0.21065,-0.4578,-0.62409,-0.77692,-0.70719,-0.52124,-0.30499,0.07077,0.42011,0.74955,0.81679,0.95713,0.88223,0.72129,0.30056,-0.18655,-0.62321,-0.90696,-1.13626,-1.24587,0
22560,0.50247,0.45943,0.27126,0.15404,-0.09925,-0.32302,-0.5199,-0.69369,-0.78854,-0.63869,-0.38276,-0.14578,0.13052,0.44073,0.90985,0.99246,0.95838,0.81171,0.52012,0.22716,-0.27292,-0.66817,-0.99108,-1.16539,-1.11817,0
22620,0.4732,0.44043,0.33482,0.13006,-0.05447,-0.39752,-0.55169,-0.75655,-0.68069,-0.67265,-0.34167,-0.13887,0.18695,0.60066,0.85547,1.03215,0.9115,0.72957,0.44395,-0.01516,-0.42374,-0.76858,-1.12399,-1.29969,-1.205,0
22680,0.47881,0.3928,0.22437,-0.01218,-0.1825,-0.38549,-0.60916,-0.71658,-0.69216,-0.57484,-0.24218,0.05594,0.29307,0.74465,0.88691,1.00418,0.87738,0.67412,0.30697,-0.01761,-0.4939,-0.82,-1.15103,-1.23078,-1.01315,0
22740,0.5242,0.39007,0.14544,0.03556,-0.31077,-0.42041,-0.63567,-0.7472,-0.65394,-0.53456,-0.31896,0.15704,0.38744,0.66231,0.81586,0.95422,0.74102,0.54654,0.25196,-0.23591,-0.55845,-0.8967,-1.09107,-3.64391,-1.04857,1
22800,0.3988,0.28971,0.08635,-0.1088,-0.36548,-0.51983,-0.57854,-0.62094,-0.66242,-0.34632,-0.08672,0.16727,0.44475,0.86571,0.88945,0.95781,0.80022,0.59188,0.15461,-0.3302,-0.66536,-0.99933,-1.16305,-1.12631,-0.91283,0
22860,0.4522,0.32651,0.04857,-0.16173,-0.45416,-0.56203,-0.66302,-0.59967,-0.62839,-0.33367,-0.0619,0.23734,0.68975,0.81874,0.92931,0.90137,0.72355,0.42101,0.03658,-0.4553,-0.73909,-1.07668,-1.21185,-1.209,-0.85521,0
22920,0.31086,0.24942,0.11156,-0.25603,-0.42839,-0.51732,-0.73769,-0.63917,-0.57104,-0.35689,-0.05565,0.31528,0.61819,0.81307,0.91636,0.83923,0.64702,0.30828,-0.08482,-0.47528,-0.88444,-1.05879,-1.19708,-1.10322,-0.67142,0
22980,0.31992,0.23333,-0.03421,-0.2053,-0.50578,-0.64806,-0.72302,-0.667,-0.4108,-0.25038,0.23364,0.36037,0.67969,0.85282,0.87958,0.82347,0.57974,0.20537,-0.16393,-0.50143,-0.95621,-1.03646,-1.11851,-0.98274,-0.73622,0
23040,0.29756,0.04683,-0.15617,-0.30294,-0.55511,-0.59032,-0.64401,-0.59337,-0.51413,-0.0868,0.14539,0.54412,0.79556,0.9277,0.92488,0.7581,0.52557,0.02604,-0.28365,-0.6542,-0.99971,-1.11568,-1.10679,-0.88989,-0.56644,0
23100,0.19491,0.11748,-0.09583,-0.36283,-0.58269,-0.61542,-0.59361,-0.48542,-0.35555,-0.05775,0.31387,0.60316,0.81782,0.8629,0.79795,0.7792,0.38938,0.02876,-0.34697,-0.75924,-1.02105,-1.2205,-1.07295,-0.81319,-0.384,0
23160,0.10707,0.026,-0.20232,-0.45316,-0.55818,-0.67659,-0.56108,-0.35276,-0.37342,0.06497,0.37706,0.57769,0.75212,0.9926,0.87527,0.6349,0.36671,-0.05733,-0.59511,-0.8026,-1.10129,-1.13643,-0.95732,-0.80974,-0.32633,0
23220,0.18879,-0.07273,-0.28418,-0.46296,-0.62434,-0.60346,-0.53684,-0.45056,-0.09007,0.16285,0.44718,0.62142,0.81656,0.93635,0.83043,0.59032,0.19534,-0.21642,-0.58447,-0.84828,-1.07347,-1.22294,-0.84176,-0.59805,-0.17743,0
